SBD,Điểm Toán,Điểm Văn,Điểm Anh,Điểm Trung bình,TBC
12000001,7.6,7.0,5.0,6.533333333333334,6.533333333333334
12000002,8.2,6.0,5.8,6.666666666666667,6.666666666666667
12000003,8.0,7.0,3.6,6.2,6.2
12000004,8.4,6.5,0.0,4.966666666666667,4.966666666666667
12000005,6.6,6.75,0.0,4.45,4.45
12000006,7.6,5.5,2.0,5.033333333333333,5.033333333333333
12000007,8.6,9.0,8.4,8.666666666666666,8.666666666666666
12000008,7.6,6.0,4.6,6.066666666666666,6.066666666666666
12000009,8.6,7.0,6.4,7.333333333333333,7.333333333333333
12000010,7.0,7.75,3.8,6.183333333333334,6.183333333333334
12000011,7.8,7.5,3.6,6.300000000000001,6.300000000000001
12000012,6.8,6.5,3.6,5.633333333333334,5.633333333333334
12000013,8.0,6.25,3.0,5.75,5.75
12000014,5.4,7.5,0.0,4.3,4.3
12000015,7.6,4.5,3.8,5.3,5.3
12000016,7.0,8.0,5.8,6.933333333333334,6.933333333333334
12000017,7.8,7.0,4.0,6.266666666666667,6.266666666666667
12000018,3.4,7.0,0.0,3.466666666666667,3.466666666666667
12000019,7.8,6.5,4.0,6.1000000000000005,6.1000000000000005
12000020,8.8,7.5,6.0,7.433333333333334,7.433333333333334
12000021,8.4,5.75,5.2,6.45,6.45
12000022,7.2,7.25,3.4,5.949999999999999,5.949999999999999
12000023,8.6,4.75,3.6,5.65,5.6499999999999995
12000024,7.6,8.0,5.4,7.0,7.0
12000025,9.0,7.75,4.8,7.183333333333334,7.183333333333334
12000026,8.6,6.0,8.6,7.733333333333333,7.733333333333333
12000027,6.8,7.0,4.2,6.0,6.0
12000028,7.6,5.75,5.8,6.383333333333333,6.383333333333333
12000029,6.8,7.0,5.2,6.333333333333333,6.333333333333333
12000030,4.6,8.5,3.4,5.5,5.5
12000031,3.0,4.25,0.0,2.4166666666666665,2.4166666666666665
12000032,7.4,8.0,7.0,7.466666666666666,7.466666666666666
12000033,8.6,8.0,5.0,7.2,7.2
12000034,4.4,7.75,3.4,5.183333333333334,5.183333333333334
12000035,8.8,8.0,6.0,7.6,7.6000000000000005
12000036,5.8,6.0,4.0,5.266666666666667,5.266666666666667
12000037,8.8,6.5,5.2,6.833333333333333,6.833333333333333
12000038,8.4,7.0,4.0,6.466666666666666,6.466666666666666
12000039,8.4,6.5,5.2,6.7,6.7
12000040,8.2,6.75,7.2,7.383333333333333,7.383333333333333
12000041,3.8,6.0,0.0,3.266666666666667,3.266666666666667
12000042,8.6,7.5,4.2,6.766666666666667,6.766666666666667
12000043,4.6,7.5,0.0,4.033333333333333,4.033333333333333
12000044,6.8,8.5,3.2,6.166666666666667,6.166666666666667
12000045,9.0,8.25,9.2,8.816666666666666,8.816666666666666
12000046,7.6,8.5,4.6,6.900000000000001,6.900000000000001
12000047,9.0,7.25,5.2,7.15,7.1499999999999995
12000048,8.6,8.0,6.2,7.6,7.6000000000000005
12000049,7.4,7.5,4.8,6.566666666666666,6.566666666666666
12000050,8.4,8.5,5.4,7.433333333333333,7.433333333333333
12000051,7.6,7.75,6.4,7.25,7.25
12000052,4.4,7.0,5.2,5.533333333333334,5.533333333333334
12000053,7.2,7.0,4.6,6.266666666666666,6.266666666666666
12000054,8.8,6.0,3.4,6.066666666666666,6.066666666666666
12000055,8.4,8.5,5.4,7.433333333333333,7.433333333333333
12000056,6.6,7.75,0.0,4.783333333333333,4.783333333333333
12000057,7.8,8.25,7.0,7.683333333333334,7.683333333333334
12000058,8.6,8.75,0.0,5.783333333333334,5.783333333333334
12000059,8.6,8.0,7.8,8.133333333333335,8.133333333333335
12000060,5.4,5.0,0.0,3.466666666666667,3.466666666666667
12000061,8.4,6.25,6.2,6.95,6.95
12000062,7.8,7.75,5.8,7.116666666666667,7.116666666666667
12000063,8.0,6.5,3.6,6.033333333333334,6.033333333333334
12000064,6.6,8.0,0.0,4.866666666666666,4.866666666666666
12000065,8.4,6.25,8.0,7.55,7.55
12000066,3.0,5.5,0.0,2.833333333333333,2.8333333333333335
12000067,8.6,5.5,9.0,7.7,7.7
12000068,8.0,7.0,4.4,6.466666666666666,6.466666666666666
12000069,6.6,8.25,0.0,4.95,4.95
12000070,8.2,8.25,3.4,6.616666666666666,6.616666666666666
12000071,3.8,5.75,0.0,3.1833333333333336,3.1833333333333336
12000072,2.6,6.0,0.0,2.8666666666666667,2.8666666666666667
12000073,9.0,5.75,8.0,7.583333333333333,7.583333333333333
12000074,2.6,4.25,0.0,2.283333333333333,2.283333333333333
12000075,8.4,6.25,5.6,6.75,6.75
12000076,2.4,6.0,0.0,2.8000000000000003,2.8000000000000003
